ProductID;L=3;V_3;E_3;L=4;V_4;E_4;
1;L=3;22;24;L=4;24;24;
2;L=3;27;40;L=4;40;63;
3;L=3;31;45;L=4;45;69;
4;L=3;36;61;L=4;61;108;
5;L=3;40;66;L=4;66;114;
6;L=3;45;82;L=4;82;153;
7;L=3;31;45;L=4;45;69;
8;L=3;36;61;L=4;61;108;
9;L=3;40;66;L=4;66;114;
10;L=3;49;87;L=4;87;159;
11;L=3;52;93;L=4;93;168;
12;L=3;38;56;L=4;56;84;
13;L=3;43;72;L=4;72;123;
14;L=3;47;77;L=4;77;129;
15;L=3;56;98;L=4;98;174;
16;L=3;55;100;L=4;100;185;
17;L=3;59;105;L=4;105;191;
18;L=3;57;103;L=4;103;189;
19;L=3;27;40;L=4;40;63;
20;L=3;31;45;L=4;45;69;
21;L=3;36;61;L=4;61;108;
22;L=3;40;66;L=4;66;114;
23;L=3;45;82;L=4;82;153;
24;L=3;49;87;L=4;87;159;
25;L=3;52;93;L=4;93;168;
26;L=3;34;51;L=4;51;78;
27;L=3;38;56;L=4;56;84;
28;L=3;43;72;L=4;72;123;
29;L=3;47;77;L=4;77;129;
30;L=3;56;98;L=4;98;174;
31;L=3;55;100;L=4;100;185;
32;L=3;59;105;L=4;105;191;
33;L=3;61;108;L=4;108;195;
34;L=3;20;22;L=4;22;22;
35;L=3;24;27;L=4;27;28;
36;L=3;29;43;L=4;43;67;
37;L=3;33;48;L=4;48;73;
38;L=3;38;64;L=4;64;112;
39;L=3;42;69;L=4;69;118;
40;L=3;47;85;L=4;85;157;
41;L=3;29;43;L=4;43;67;
42;L=3;33;48;L=4;48;73;
43;L=3;38;64;L=4;64;112;
44;L=3;42;69;L=4;69;118;
45;L=3;51;90;L=4;90;163;
46;L=3;54;96;L=4;96;172;
47;L=3;36;54;L=4;54;82;
48;L=3;40;59;L=4;59;88;
49;L=3;45;75;L=4;75;127;
50;L=3;49;80;L=4;80;133;
51;L=3;58;101;L=4;101;178;
52;L=3;58;104;L=4;104;190;
53;L=3;23;25;L=4;25;25;
54;L=3;28;41;L=4;41;64;
55;L=3;32;46;L=4;46;70;
56;L=3;37;62;L=4;62;109;
57;L=3;41;67;L=4;67;115;
58;L=3;46;83;L=4;83;154;
59;L=3;32;46;L=4;46;70;
60;L=3;37;62;L=4;62;109;
61;L=3;41;67;L=4;67;115;
62;L=3;50;88;L=4;88;160;
63;L=3;53;94;L=4;94;169;
64;L=3;39;57;L=4;57;85;
65;L=3;44;73;L=4;73;124;
66;L=3;48;78;L=4;78;130;
67;L=3;57;99;L=4;99;175;
68;L=3;56;101;L=4;101;186;
69;L=3;60;106;L=4;106;192;
70;L=3;62;109;L=4;109;196;
71;L=3;28;41;L=4;41;64;
72;L=3;32;46;L=4;46;70;
73;L=3;37;62;L=4;62;109;
74;L=3;41;67;L=4;67;115;
75;L=3;46;83;L=4;83;154;
76;L=3;50;88;L=4;88;160;
77;L=3;53;94;L=4;94;169;
78;L=3;35;52;L=4;52;79;
79;L=3;39;57;L=4;57;85;
80;L=3;44;73;L=4;73;124;
81;L=3;48;78;L=4;78;130;
82;L=3;57;99;L=4;99;175;
83;L=3;56;101;L=4;101;186;
84;L=3;60;106;L=4;106;192;
85;L=3;55;97;L=4;97;173;
86;L=3;21;23;L=4;23;23;
87;L=3;25;28;L=4;28;29;
88;L=3;30;44;L=4;44;68;
89;L=3;34;49;L=4;49;74;
90;L=3;39;65;L=4;65;113;
91;L=3;43;70;L=4;70;119;
92;L=3;48;86;L=4;86;158;
93;L=3;30;44;L=4;44;68;
94;L=3;34;49;L=4;49;74;
95;L=3;39;65;L=4;65;113;
96;L=3;43;70;L=4;70;119;
97;L=3;52;91;L=4;91;164;
98;L=3;59;102;L=4;102;179;
99;L=3;37;55;L=4;55;83;
100;L=3;41;60;L=4;60;89;
101;L=3;46;76;L=4;76;128;
102;L=3;50;81;L=4;81;134;
103;L=3;62;111;L=4;111;199;
104;L=3;26;29;L=4;29;29;
105;L=3;31;45;L=4;45;68;
106;L=3;35;50;L=4;50;74;
107;L=3;40;66;L=4;66;113;
108;L=3;44;71;L=4;71;119;
109;L=3;49;87;L=4;87;158;
110;L=3;35;50;L=4;50;74;
111;L=3;40;66;L=4;66;113;
112;L=3;44;71;L=4;71;119;
113;L=3;53;92;L=4;92;164;
114;L=3;56;98;L=4;98;173;
115;L=3;42;61;L=4;61;89;
116;L=3;47;77;L=4;77;128;
117;L=3;51;82;L=4;82;134;
118;L=3;60;103;L=4;103;179;
119;L=3;59;105;L=4;105;190;
120;L=3;63;110;L=4;110;196;
121;L=3;61;110;L=4;110;198;
122;L=3;31;45;L=4;45;68;
123;L=3;35;50;L=4;50;74;
124;L=3;40;66;L=4;66;113;
125;L=3;44;71;L=4;71;119;
126;L=3;49;87;L=4;87;158;
127;L=3;53;92;L=4;92;164;
128;L=3;56;98;L=4;98;173;
129;L=3;38;56;L=4;56;83;
130;L=3;42;61;L=4;61;89;
131;L=3;47;77;L=4;77;128;
132;L=3;51;82;L=4;82;134;
133;L=3;60;103;L=4;103;179;
134;L=3;59;105;L=4;105;190;
135;L=3;63;110;L=4;110;196;
136;L=3;65;115;L=4;115;204;
137;L=3;24;29;L=4;29;31;
138;L=3;28;34;L=4;34;37;
139;L=3;33;50;L=4;50;76;
140;L=3;37;55;L=4;55;82;
141;L=3;42;71;L=4;71;121;
142;L=3;46;76;L=4;76;127;
143;L=3;51;92;L=4;92;166;
144;L=3;33;50;L=4;50;76;
145;L=3;37;55;L=4;55;82;
146;L=3;42;71;L=4;71;121;
147;L=3;46;76;L=4;76;127;
148;L=3;55;97;L=4;97;172;
149;L=3;58;103;L=4;103;181;
150;L=3;40;61;L=4;61;91;
151;L=3;44;66;L=4;66;97;
152;L=3;49;82;L=4;82;136;
153;L=3;53;87;L=4;87;142;
154;L=3;62;108;L=4;108;187;
155;L=3;66;116;L=4;116;205;
156;L=3;27;30;L=4;30;30;
157;L=3;32;46;L=4;46;69;
158;L=3;36;51;L=4;51;75;
159;L=3;41;67;L=4;67;114;
160;L=3;45;72;L=4;72;120;
161;L=3;50;88;L=4;88;159;
162;L=3;36;51;L=4;51;75;
163;L=3;41;67;L=4;67;114;
164;L=3;45;72;L=4;72;120;
165;L=3;54;93;L=4;93;165;
166;L=3;57;99;L=4;99;174;
167;L=3;43;62;L=4;62;90;
168;L=3;48;78;L=4;78;129;
169;L=3;52;83;L=4;83;135;
170;L=3;61;104;L=4;104;180;
171;L=3;60;106;L=4;106;191;
172;L=3;64;111;L=4;111;197;
173;L=3;60;106;L=4;106;191;
174;L=3;32;46;L=4;46;69;
175;L=3;36;51;L=4;51;75;
176;L=3;41;67;L=4;67;114;
177;L=3;45;72;L=4;72;120;
178;L=3;50;88;L=4;88;159;
179;L=3;54;93;L=4;93;165;
180;L=3;57;99;L=4;99;174;
181;L=3;39;57;L=4;57;84;
182;L=3;43;62;L=4;62;90;
183;L=3;48;78;L=4;78;129;
184;L=3;52;83;L=4;83;135;
185;L=3;61;104;L=4;104;180;
186;L=3;64;111;L=4;111;197;
187;L=3;59;104;L=4;104;182;
188;L=3;25;30;L=4;30;32;
189;L=3;29;35;L=4;35;38;
190;L=3;34;51;L=4;51;77;
191;L=3;38;56;L=4;56;83;
192;L=3;43;72;L=4;72;122;
193;L=3;47;77;L=4;77;128;
194;L=3;52;93;L=4;93;167;
195;L=3;34;51;L=4;51;77;
196;L=3;38;56;L=4;56;83;
197;L=3;43;72;L=4;72;122;
198;L=3;47;77;L=4;77;128;
199;L=3;56;98;L=4;98;173;
200;L=3;63;109;L=4;109;188;
201;L=3;41;62;L=4;62;92;
202;L=3;45;67;L=4;67;98;
203;L=3;50;83;L=4;83;137;
204;L=3;54;88;L=4;88;143;
205;L=3;64;113;L=4;113;201;
206;L=3;28;41;L=4;41;64;
207;L=3;23;25;L=4;25;25;
208;L=3;32;46;L=4;46;70;
209;L=3;37;62;L=4;62;109;
210;L=3;41;67;L=4;67;115;
211;L=3;46;83;L=4;83;154;
212;L=3;32;46;L=4;46;70;
213;L=3;37;62;L=4;62;109;
214;L=3;41;67;L=4;67;115;
215;L=3;50;88;L=4;88;160;
216;L=3;53;94;L=4;94;169;
217;L=3;39;57;L=4;57;85;
218;L=3;44;73;L=4;73;124;
219;L=3;48;78;L=4;78;130;
220;L=3;57;99;L=4;99;175;
221;L=3;56;101;L=4;101;186;
222;L=3;60;106;L=4;106;192;
223;L=3;58;106;L=4;106;194;
224;L=3;28;41;L=4;41;64;
225;L=3;32;46;L=4;46;70;
226;L=3;37;62;L=4;62;109;
227;L=3;41;67;L=4;67;115;
228;L=3;46;83;L=4;83;154;
229;L=3;50;88;L=4;88;160;
230;L=3;53;94;L=4;94;169;
231;L=3;35;52;L=4;52;79;
232;L=3;39;57;L=4;57;85;
233;L=3;44;73;L=4;73;124;
234;L=3;48;78;L=4;78;130;
235;L=3;57;99;L=4;99;175;
236;L=3;56;101;L=4;101;186;
237;L=3;60;106;L=4;106;192;
238;L=3;62;111;L=4;111;200;
239;L=3;16;17;L=4;17;16;
240;L=3;21;25;L=4;25;27;
241;L=3;25;30;L=4;30;33;
242;L=3;34;51;L=4;51;78;
243;L=3;30;46;L=4;46;72;
244;L=3;39;67;L=4;67;117;
245;L=3;43;72;L=4;72;123;
246;L=3;48;88;L=4;88;162;
247;L=3;30;46;L=4;46;72;
248;L=3;34;51;L=4;51;78;
249;L=3;39;67;L=4;67;117;
250;L=3;43;72;L=4;72;123;
251;L=3;52;93;L=4;93;168;
252;L=3;55;99;L=4;99;177;
253;L=3;37;57;L=4;57;87;
254;L=3;41;62;L=4;62;93;
255;L=3;46;78;L=4;78;132;
256;L=3;50;83;L=4;83;138;
257;L=3;59;104;L=4;104;183;
258;L=3;63;112;L=4;112;200;
259;L=3;28;31;L=4;31;31;
260;L=3;33;47;L=4;47;70;
261;L=3;37;52;L=4;52;76;
262;L=3;42;68;L=4;68;115;
263;L=3;46;73;L=4;73;121;
264;L=3;51;89;L=4;89;160;
265;L=3;37;52;L=4;52;76;
266;L=3;42;68;L=4;68;115;
267;L=3;46;73;L=4;73;121;
268;L=3;55;94;L=4;94;166;
269;L=3;58;100;L=4;100;175;
270;L=3;44;63;L=4;63;91;
271;L=3;49;79;L=4;79;130;
272;L=3;53;84;L=4;84;136;
273;L=3;62;105;L=4;105;181;
274;L=3;61;107;L=4;107;192;
275;L=3;65;112;L=4;112;198;
276;L=3;67;117;L=4;117;206;
277;L=3;33;47;L=4;47;70;
278;L=3;37;52;L=4;52;76;
279;L=3;42;68;L=4;68;115;
280;L=3;46;73;L=4;73;121;
281;L=3;51;89;L=4;89;160;
282;L=3;55;94;L=4;94;166;
283;L=3;58;100;L=4;100;175;
284;L=3;40;58;L=4;58;85;
285;L=3;44;63;L=4;63;91;
286;L=3;49;79;L=4;79;130;
287;L=3;53;84;L=4;84;136;
288;L=3;62;105;L=4;105;181;
289;L=3;61;107;L=4;107;192;
290;L=3;65;112;L=4;112;198;
291;L=3;60;105;L=4;105;183;
292;L=3;26;31;L=4;31;33;
293;L=3;30;36;L=4;36;39;
294;L=3;35;52;L=4;52;78;
295;L=3;39;57;L=4;57;84;
296;L=3;44;73;L=4;73;123;
297;L=3;48;78;L=4;78;129;
298;L=3;53;94;L=4;94;168;
299;L=3;35;52;L=4;52;78;
300;L=3;39;57;L=4;57;84;
301;L=3;44;73;L=4;73;123;
302;L=3;48;78;L=4;78;129;
303;L=3;57;99;L=4;99;174;
304;L=3;64;110;L=4;110;189;
305;L=3;42;63;L=4;63;93;
306;L=3;46;68;L=4;68;99;
307;L=3;51;84;L=4;84;138;
308;L=3;55;89;L=4;89;144;
309;L=3;68;118;L=4;118;207;
310;L=3;29;32;L=4;32;32;
311;L=3;34;48;L=4;48;71;
312;L=3;38;53;L=4;53;77;
313;L=3;43;69;L=4;69;116;
314;L=3;47;74;L=4;74;122;
315;L=3;52;90;L=4;90;161;
316;L=3;38;53;L=4;53;77;
317;L=3;43;69;L=4;69;116;
318;L=3;47;74;L=4;74;122;
319;L=3;56;95;L=4;95;167;
320;L=3;59;101;L=4;101;176;
321;L=3;45;64;L=4;64;92;
322;L=3;50;80;L=4;80;131;
323;L=3;54;85;L=4;85;137;
324;L=3;63;106;L=4;106;182;
325;L=3;62;108;L=4;108;193;
326;L=3;66;113;L=4;113;199;
327;L=3;62;108;L=4;108;193;
328;L=3;34;48;L=4;48;71;
329;L=3;38;53;L=4;53;77;
330;L=3;43;69;L=4;69;116;
331;L=3;47;74;L=4;74;122;
332;L=3;52;90;L=4;90;161;
333;L=3;56;95;L=4;95;167;
334;L=3;59;101;L=4;101;176;
335;L=3;41;59;L=4;59;86;
336;L=3;45;64;L=4;64;92;
337;L=3;50;80;L=4;80;131;
338;L=3;54;85;L=4;85;137;
339;L=3;63;106;L=4;106;182;
340;L=3;66;113;L=4;113;199;
341;L=3;61;106;L=4;106;184;
342;L=3;27;32;L=4;32;34;
343;L=3;31;37;L=4;37;40;
344;L=3;36;53;L=4;53;79;
345;L=3;40;58;L=4;58;85;
346;L=3;45;74;L=4;74;124;
347;L=3;49;79;L=4;79;130;
348;L=3;54;95;L=4;95;169;
349;L=3;36;53;L=4;53;79;
350;L=3;40;58;L=4;58;85;
351;L=3;45;74;L=4;74;124;
352;L=3;49;79;L=4;79;130;
353;L=3;58;100;L=4;100;175;
354;L=3;65;111;L=4;111;190;
355;L=3;43;64;L=4;64;94;
356;L=3;47;69;L=4;69;100;
357;L=3;52;85;L=4;85;139;
358;L=3;56;90;L=4;90;145;
359;L=3;65;114;L=4;114;202;
360;L=3;22;24;L=4;24;24;
361;L=3;27;40;L=4;40;63;
362;L=3;31;45;L=4;45;69;
363;L=3;36;61;L=4;61;108;
364;L=3;40;66;L=4;66;114;
365;L=3;45;82;L=4;82;153;
366;L=3;31;45;L=4;45;69;
367;L=3;36;61;L=4;61;108;
368;L=3;40;66;L=4;66;114;
369;L=3;49;87;L=4;87;159;
370;L=3;52;93;L=4;93;168;
371;L=3;38;56;L=4;56;84;
372;L=3;43;72;L=4;72;123;
373;L=3;47;77;L=4;77;129;
374;L=3;56;98;L=4;98;174;
375;L=3;55;100;L=4;100;185;
376;L=3;59;105;L=4;105;191;
377;L=3;57;105;L=4;105;193;
378;L=3;27;40;L=4;40;63;
379;L=3;31;45;L=4;45;69;
380;L=3;36;61;L=4;61;108;
381;L=3;40;66;L=4;66;114;
382;L=3;45;82;L=4;82;153;
383;L=3;49;87;L=4;87;159;
384;L=3;52;93;L=4;93;168;
385;L=3;34;51;L=4;51;78;
386;L=3;38;56;L=4;56;84;
387;L=3;43;72;L=4;72;123;
388;L=3;47;77;L=4;77;129;
389;L=3;56;98;L=4;98;174;
390;L=3;55;100;L=4;100;185;
391;L=3;59;105;L=4;105;191;
392;L=3;61;110;L=4;110;199;
393;L=3;15;16;L=4;16;15;
394;L=3;20;24;L=4;24;26;
395;L=3;24;29;L=4;29;32;
396;L=3;33;50;L=4;50;77;
397;L=3;29;45;L=4;45;71;
398;L=3;38;66;L=4;66;116;
399;L=3;42;71;L=4;71;122;
400;L=3;47;87;L=4;87;161;
401;L=3;29;45;L=4;45;71;
402;L=3;33;50;L=4;50;77;
403;L=3;38;66;L=4;66;116;
404;L=3;42;71;L=4;71;122;
405;L=3;51;92;L=4;92;167;
406;L=3;54;98;L=4;98;176;
407;L=3;36;56;L=4;56;86;
408;L=3;40;61;L=4;61;92;
409;L=3;45;77;L=4;77;131;
410;L=3;49;82;L=4;82;137;
411;L=3;58;103;L=4;103;182;
412;L=3;62;111;L=4;111;199;
413;L=3;27;30;L=4;30;30;
414;L=3;32;46;L=4;46;69;
415;L=3;36;51;L=4;51;75;
416;L=3;41;67;L=4;67;114;
417;L=3;45;72;L=4;72;120;
418;L=3;50;88;L=4;88;159;
419;L=3;36;51;L=4;51;75;
420;L=3;41;67;L=4;67;114;
421;L=3;45;72;L=4;72;120;
422;L=3;54;93;L=4;93;165;
423;L=3;57;99;L=4;99;174;
424;L=3;43;62;L=4;62;90;
425;L=3;48;78;L=4;78;129;
426;L=3;52;83;L=4;83;135;
427;L=3;61;104;L=4;104;180;
428;L=3;60;106;L=4;106;191;
429;L=3;64;111;L=4;111;197;
430;L=3;66;116;L=4;116;205;
431;L=3;32;46;L=4;46;69;
432;L=3;36;51;L=4;51;75;
433;L=3;41;67;L=4;67;114;
434;L=3;45;72;L=4;72;120;
435;L=3;50;88;L=4;88;159;
436;L=3;54;93;L=4;93;165;
437;L=3;57;99;L=4;99;174;
438;L=3;39;57;L=4;57;84;
439;L=3;43;62;L=4;62;90;
440;L=3;48;78;L=4;78;129;
441;L=3;52;83;L=4;83;135;
442;L=3;61;104;L=4;104;180;
443;L=3;60;106;L=4;106;191;
444;L=3;64;111;L=4;111;197;
445;L=3;59;104;L=4;104;182;
446;L=3;25;30;L=4;30;32;
447;L=3;29;35;L=4;35;38;
448;L=3;34;51;L=4;51;77;
449;L=3;38;56;L=4;56;83;
450;L=3;43;72;L=4;72;122;
451;L=3;47;77;L=4;77;128;
452;L=3;52;93;L=4;93;167;
453;L=3;34;51;L=4;51;77;
454;L=3;38;56;L=4;56;83;
455;L=3;43;72;L=4;72;122;
456;L=3;47;77;L=4;77;128;
457;L=3;56;98;L=4;98;173;
458;L=3;63;109;L=4;109;188;
459;L=3;41;62;L=4;62;92;
460;L=3;45;67;L=4;67;98;
461;L=3;50;83;L=4;83;137;
462;L=3;54;88;L=4;88;143;
463;L=3;63;112;L=4;112;200;
464;L=3;28;31;L=4;31;31;
465;L=3;33;47;L=4;47;70;
466;L=3;37;52;L=4;52;76;
467;L=3;42;68;L=4;68;115;
468;L=3;46;73;L=4;73;121;
469;L=3;51;89;L=4;89;160;
470;L=3;37;52;L=4;52;76;
471;L=3;42;68;L=4;68;115;
472;L=3;46;73;L=4;73;121;
473;L=3;55;94;L=4;94;166;
474;L=3;58;100;L=4;100;175;
475;L=3;44;63;L=4;63;91;
476;L=3;49;79;L=4;79;130;
477;L=3;53;84;L=4;84;136;
478;L=3;62;105;L=4;105;181;
479;L=3;61;107;L=4;107;192;
480;L=3;65;112;L=4;112;198;
481;L=3;67;117;L=4;117;206;
482;L=3;33;47;L=4;47;70;
483;L=3;37;52;L=4;52;76;
484;L=3;42;68;L=4;68;115;
485;L=3;46;73;L=4;73;121;
486;L=3;51;89;L=4;89;160;
487;L=3;55;94;L=4;94;166;
488;L=3;58;100;L=4;100;175;
489;L=3;40;58;L=4;58;85;
490;L=3;44;63;L=4;63;91;
491;L=3;49;79;L=4;79;130;
492;L=3;53;84;L=4;84;136;
493;L=3;62;105;L=4;105;181;
494;L=3;61;107;L=4;107;192;
495;L=3;65;112;L=4;112;198;
496;L=3;60;105;L=4;105;183;
497;L=3;26;31;L=4;31;33;
498;L=3;30;36;L=4;36;39;
499;L=3;35;52;L=4;52;78;
500;L=3;39;57;L=4;57;84;
501;L=3;44;73;L=4;73;123;
502;L=3;48;78;L=4;78;129;
503;L=3;53;94;L=4;94;168;
504;L=3;35;52;L=4;52;78;
505;L=3;39;57;L=4;57;84;
506;L=3;44;73;L=4;73;123;
507;L=3;48;78;L=4;78;129;
508;L=3;57;99;L=4;99;174;
509;L=3;64;110;L=4;110;189;
510;L=3;42;63;L=4;63;93;
511;L=3;46;68;L=4;68;99;
512;L=3;51;84;L=4;84;138;
513;L=3;55;89;L=4;89;144;
514;L=3;69;119;L=4;119;208;
515;L=3;24;26;L=4;26;26;
516;L=3;29;42;L=4;42;65;
517;L=3;33;47;L=4;47;71;
518;L=3;38;63;L=4;63;110;
519;L=3;42;68;L=4;68;116;
520;L=3;47;84;L=4;84;155;
521;L=3;33;47;L=4;47;71;
522;L=3;38;63;L=4;63;110;
523;L=3;42;68;L=4;68;116;
524;L=3;51;89;L=4;89;161;
525;L=3;54;95;L=4;95;170;
526;L=3;40;58;L=4;58;86;
527;L=3;45;74;L=4;74;125;
528;L=3;49;79;L=4;79;131;
529;L=3;58;100;L=4;100;176;
530;L=3;57;102;L=4;102;187;
531;L=3;61;107;L=4;107;193;
532;L=3;59;107;L=4;107;195;
533;L=3;29;42;L=4;42;65;
534;L=3;33;47;L=4;47;71;
535;L=3;38;63;L=4;63;110;
536;L=3;42;68;L=4;68;116;
537;L=3;47;84;L=4;84;155;
538;L=3;51;89;L=4;89;161;
539;L=3;54;95;L=4;95;170;
540;L=3;36;53;L=4;53;80;
541;L=3;40;58;L=4;58;86;
542;L=3;45;74;L=4;74;125;
543;L=3;49;79;L=4;79;131;
544;L=3;58;100;L=4;100;176;
545;L=3;57;102;L=4;102;187;
546;L=3;61;107;L=4;107;193;
547;L=3;63;112;L=4;112;201;
548;L=3;17;18;L=4;18;17;
549;L=3;22;26;L=4;26;28;
550;L=3;26;31;L=4;31;34;
551;L=3;35;52;L=4;52;79;
552;L=3;31;47;L=4;47;73;
553;L=3;40;68;L=4;68;118;
554;L=3;44;73;L=4;73;124;
555;L=3;49;89;L=4;89;163;
556;L=3;31;47;L=4;47;73;
557;L=3;35;52;L=4;52;79;
558;L=3;40;68;L=4;68;118;
559;L=3;44;73;L=4;73;124;
560;L=3;53;94;L=4;94;169;
561;L=3;56;100;L=4;100;178;
562;L=3;38;58;L=4;58;88;
563;L=3;42;63;L=4;63;94;
564;L=3;47;79;L=4;79;133;
565;L=3;51;84;L=4;84;139;
566;L=3;60;105;L=4;105;184;
567;L=3;64;113;L=4;113;201;
568;L=3;29;32;L=4;32;32;
569;L=3;34;48;L=4;48;71;
570;L=3;38;53;L=4;53;77;
571;L=3;43;69;L=4;69;116;
572;L=3;47;74;L=4;74;122;
573;L=3;52;90;L=4;90;161;
574;L=3;38;53;L=4;53;77;
575;L=3;43;69;L=4;69;116;
576;L=3;47;74;L=4;74;122;
577;L=3;56;95;L=4;95;167;
578;L=3;59;101;L=4;101;176;
579;L=3;45;64;L=4;64;92;
580;L=3;50;80;L=4;80;131;
581;L=3;54;85;L=4;85;137;
582;L=3;63;106;L=4;106;182;
583;L=3;62;108;L=4;108;193;
584;L=3;66;113;L=4;113;199;
585;L=3;68;118;L=4;118;207;
586;L=3;34;48;L=4;48;71;
587;L=3;38;53;L=4;53;77;
588;L=3;43;69;L=4;69;116;
589;L=3;47;74;L=4;74;122;
590;L=3;52;90;L=4;90;161;
591;L=3;56;95;L=4;95;167;
592;L=3;59;101;L=4;101;176;
593;L=3;41;59;L=4;59;86;
594;L=3;45;64;L=4;64;92;
595;L=3;50;80;L=4;80;131;
596;L=3;54;85;L=4;85;137;
597;L=3;63;106;L=4;106;182;
598;L=3;62;108;L=4;108;193;
599;L=3;66;113;L=4;113;199;
600;L=3;61;106;L=4;106;184;
601;L=3;27;32;L=4;32;34;
602;L=3;31;37;L=4;37;40;
603;L=3;36;53;L=4;53;79;
604;L=3;40;58;L=4;58;85;
605;L=3;45;74;L=4;74;124;
606;L=3;49;79;L=4;79;130;
607;L=3;54;95;L=4;95;169;
608;L=3;36;53;L=4;53;79;
609;L=3;40;58;L=4;58;85;
610;L=3;45;74;L=4;74;124;
611;L=3;49;79;L=4;79;130;
612;L=3;58;100;L=4;100;175;
613;L=3;65;111;L=4;111;190;
614;L=3;43;64;L=4;64;94;
615;L=3;47;69;L=4;69;100;
616;L=3;52;85;L=4;85;139;
617;L=3;56;90;L=4;90;145;
618;L=3;63;109;L=4;109;194;
619;L=3;30;33;L=4;33;33;
620;L=3;35;49;L=4;49;72;
621;L=3;39;54;L=4;54;78;
622;L=3;44;70;L=4;70;117;
623;L=3;48;75;L=4;75;123;
624;L=3;53;91;L=4;91;162;
625;L=3;39;54;L=4;54;78;
626;L=3;44;70;L=4;70;117;
627;L=3;48;75;L=4;75;123;
628;L=3;57;96;L=4;96;168;
629;L=3;60;102;L=4;102;177;
630;L=3;46;65;L=4;65;93;
631;L=3;51;81;L=4;81;132;
632;L=3;55;86;L=4;86;138;
633;L=3;64;107;L=4;107;183;
634;L=3;67;114;L=4;114;200;
635;L=3;63;109;L=4;109;194;
636;L=3;35;49;L=4;49;72;
637;L=3;39;54;L=4;54;78;
638;L=3;44;70;L=4;70;117;
639;L=3;48;75;L=4;75;123;
640;L=3;53;91;L=4;91;162;
641;L=3;57;96;L=4;96;168;
642;L=3;60;102;L=4;102;177;
643;L=3;42;60;L=4;60;87;
644;L=3;46;65;L=4;65;93;
645;L=3;51;81;L=4;81;132;
646;L=3;55;86;L=4;86;138;
647;L=3;64;107;L=4;107;183;
648;L=3;67;114;L=4;114;200;
649;L=3;62;107;L=4;107;185;
650;L=3;28;33;L=4;33;35;
651;L=3;32;38;L=4;38;41;
652;L=3;37;54;L=4;54;80;
653;L=3;41;59;L=4;59;86;
654;L=3;46;75;L=4;75;125;
655;L=3;50;80;L=4;80;131;
656;L=3;55;96;L=4;96;170;
657;L=3;37;54;L=4;54;80;
658;L=3;41;59;L=4;59;86;
659;L=3;46;75;L=4;75;125;
660;L=3;50;80;L=4;80;131;
661;L=3;59;101;L=4;101;176;
662;L=3;66;112;L=4;112;191;
663;L=3;44;65;L=4;65;95;
664;L=3;48;70;L=4;70;101;
665;L=3;53;86;L=4;86;140;
666;L=3;57;91;L=4;91;146;
667;L=3;62;107;L=4;107;185;
668;L=3;25;28;L=4;28;28;
669;L=3;30;44;L=4;44;67;
670;L=3;34;49;L=4;49;73;
671;L=3;39;65;L=4;65;112;
672;L=3;43;70;L=4;70;118;
673;L=3;48;86;L=4;86;157;
674;L=3;34;49;L=4;49;73;
675;L=3;39;65;L=4;65;112;
676;L=3;43;70;L=4;70;118;
677;L=3;52;91;L=4;91;163;
678;L=3;55;97;L=4;97;172;
679;L=3;41;60;L=4;60;88;
680;L=3;46;76;L=4;76;127;
681;L=3;50;81;L=4;81;133;
682;L=3;59;102;L=4;102;178;
683;L=3;58;104;L=4;104;189;
684;L=3;62;109;L=4;109;195;
685;L=3;60;107;L=4;107;193;
686;L=3;30;44;L=4;44;67;
687;L=3;34;49;L=4;49;73;
688;L=3;39;65;L=4;65;112;
689;L=3;43;70;L=4;70;118;
690;L=3;48;86;L=4;86;157;
691;L=3;52;91;L=4;91;163;
692;L=3;55;97;L=4;97;172;
693;L=3;37;55;L=4;55;82;
694;L=3;41;60;L=4;60;88;
695;L=3;46;76;L=4;76;127;
696;L=3;50;81;L=4;81;133;
697;L=3;59;102;L=4;102;178;
698;L=3;58;104;L=4;104;189;
699;L=3;62;109;L=4;109;195;
700;L=3;64;112;L=4;112;199;
701;L=3;23;26;L=4;26;26;
702;L=3;27;31;L=4;31;32;
703;L=3;32;47;L=4;47;71;
704;L=3;36;52;L=4;52;77;
705;L=3;41;68;L=4;68;116;
706;L=3;45;73;L=4;73;122;
707;L=3;50;89;L=4;89;161;
708;L=3;32;47;L=4;47;71;
709;L=3;36;52;L=4;52;77;
710;L=3;41;68;L=4;68;116;
711;L=3;45;73;L=4;73;122;
712;L=3;54;94;L=4;94;167;
713;L=3;57;100;L=4;100;176;
714;L=3;39;58;L=4;58;86;
715;L=3;43;63;L=4;63;92;
716;L=3;48;79;L=4;79;131;
717;L=3;52;84;L=4;84;137;
718;L=3;61;105;L=4;105;182;
719;L=3;61;108;L=4;108;194;
720;L=3;26;29;L=4;29;29;
721;L=3;31;45;L=4;45;68;
722;L=3;35;50;L=4;50;74;
723;L=3;40;66;L=4;66;113;
724;L=3;44;71;L=4;71;119;
725;L=3;49;87;L=4;87;158;
726;L=3;35;50;L=4;50;74;
727;L=3;40;66;L=4;66;113;
728;L=3;44;71;L=4;71;119;
729;L=3;53;92;L=4;92;164;
730;L=3;56;98;L=4;98;173;
731;L=3;42;61;L=4;61;89;
732;L=3;47;77;L=4;77;128;
733;L=3;51;82;L=4;82;134;
734;L=3;60;103;L=4;103;179;
735;L=3;59;105;L=4;105;190;
