SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0035;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0035_L2.txt
BankAccountv2;P0036;L2;EventOmission;23;23;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0036_L2.txt
BankAccountv2;P0037;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0037_L2.txt
BankAccountv2;P0038;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0038_L2.txt
BankAccountv2;P0039;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0039_L2.txt
BankAccountv2;P0040;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0040_L2.txt
BankAccountv2;P0041;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0041_L2.txt
BankAccountv2;P0042;L2;EventOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0042_L2.txt
BankAccountv2;P0043;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0043_L2.txt
BankAccountv2;P0044;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0044_L2.txt
BankAccountv2;P0045;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0045_L2.txt
BankAccountv2;P0046;L2;EventOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0046_L2.txt
BankAccountv2;P0047;L2;EventOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0047_L2.txt
BankAccountv2;P0048;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0048_L2.txt
BankAccountv2;P0049;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0049_L2.txt
BankAccountv2;P0050;L2;EventOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0050_L2.txt
BankAccountv2;P0051;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0051_L2.txt
BankAccountv2;P0052;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0052_L2.txt
BankAccountv2;P0053;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0053_L2.txt
