SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0151;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0151_L4.txt
BankAccountv2;P0152;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0152_L4.txt
BankAccountv2;P0153;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0153_L4.txt
BankAccountv2;P0154;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0154_L4.txt
BankAccountv2;P0155;L4;EdgeOmission;27;24;3;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0155_L4.txt
BankAccountv2;P0156;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0156_L4.txt
BankAccountv2;P0157;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0157_L4.txt
BankAccountv2;P0158;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0158_L4.txt
BankAccountv2;P0159;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0159_L4.txt
BankAccountv2;P0160;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0160_L4.txt
BankAccountv2;P0161;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0161_L4.txt
BankAccountv2;P0162;L4;EdgeOmission;21;18;3;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0162_L4.txt
BankAccountv2;P0163;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0163_L4.txt
BankAccountv2;P0164;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0164_L4.txt
BankAccountv2;P0165;L4;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0165_L4.txt
BankAccountv2;P0166;L4;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0166_L4.txt
BankAccountv2;P0167;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0167_L4.txt
BankAccountv2;P0168;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0168_L4.txt
BankAccountv2;P0169;L4;EdgeOmission;24;22;2;91.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0169_L4.txt
BankAccountv2;P0170;L4;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0170_L4.txt
BankAccountv2;P0171;L4;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0171_L4.txt
BankAccountv2;P0172;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0172_L4.txt
BankAccountv2;P0173;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0173_L4.txt
BankAccountv2;P0174;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0174_L4.txt
BankAccountv2;P0175;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0175_L4.txt
BankAccountv2;P0176;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0176_L4.txt
BankAccountv2;P0177;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0177_L4.txt
BankAccountv2;P0178;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0178_L4.txt
BankAccountv2;P0179;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0179_L4.txt
BankAccountv2;P0180;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0180_L4.txt
BankAccountv2;P0181;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0181_L4.txt
BankAccountv2;P0182;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0182_L4.txt
BankAccountv2;P0183;L4;EdgeOmission;22;19;3;86.36;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0183_L4.txt
BankAccountv2;P0184;L4;EdgeOmission;25;22;3;88.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0184_L4.txt
BankAccountv2;P0185;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0185_L4.txt
BankAccountv2;P0186;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0186_L4.txt
BankAccountv2;P0187;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0187_L4.txt
BankAccountv2;P0188;L4;EdgeOmission;22;19;3;86.36;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0188_L4.txt
BankAccountv2;P0189;L4;EdgeOmission;15;13;2;86.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0189_L4.txt
BankAccountv2;P0190;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0190_L4.txt
BankAccountv2;P0191;L4;EdgeOmission;19;16;3;84.21;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0191_L4.txt
BankAccountv2;P0192;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0192_L4.txt
BankAccountv2;P0193;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0193_L4.txt
BankAccountv2;P0194;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0194_L4.txt
BankAccountv2;P0195;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0195_L4.txt
BankAccountv2;P0196;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0196_L4.txt
BankAccountv2;P0197;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0197_L4.txt
BankAccountv2;P0198;L4;EdgeOmission;27;24;3;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0198_L4.txt
BankAccountv2;P0199;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0199_L4.txt
BankAccountv2;P0200;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0200_L4.txt
BankAccountv2;P0201;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0201_L4.txt
BankAccountv2;P0202;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0202_L4.txt
BankAccountv2;P0203;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0203_L4.txt
BankAccountv2;P0204;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0204_L4.txt
BankAccountv2;P0205;L4;EdgeOmission;21;18;3;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0205_L4.txt
BankAccountv2;P0206;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0206_L4.txt
BankAccountv2;P0207;L4;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0207_L4.txt
BankAccountv2;P0208;L4;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0208_L4.txt
BankAccountv2;P0209;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0209_L4.txt
BankAccountv2;P0210;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0210_L4.txt
BankAccountv2;P0211;L4;EdgeOmission;24;22;2;91.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0211_L4.txt
BankAccountv2;P0212;L4;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0212_L4.txt
BankAccountv2;P0213;L4;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0213_L4.txt
BankAccountv2;P0214;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0214_L4.txt
BankAccountv2;P0215;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0215_L4.txt
BankAccountv2;P0216;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0216_L4.txt
BankAccountv2;P0217;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0217_L4.txt
BankAccountv2;P0218;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0218_L4.txt
BankAccountv2;P0219;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0219_L4.txt
BankAccountv2;P0220;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0220_L4.txt
BankAccountv2;P0221;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0221_L4.txt
BankAccountv2;P0222;L4;EdgeOmission;14;13;1;92.86;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0222_L4.txt
BankAccountv2;P0223;L4;EdgeOmission;15;14;1;93.33;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0223_L4.txt
BankAccountv2;P0224;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0224_L4.txt
BankAccountv2;P0225;L4;EdgeOmission;22;19;3;86.36;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0225_L4.txt
BankAccountv2;P0226;L4;EdgeOmission;25;22;3;88.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0226_L4.txt
BankAccountv2;P0227;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0227_L4.txt
BankAccountv2;P0228;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0228_L4.txt
BankAccountv2;P0229;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0229_L4.txt
BankAccountv2;P0230;L4;EdgeOmission;22;19;3;86.36;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0230_L4.txt
BankAccountv2;P0231;L4;EdgeOmission;15;13;2;86.67;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0231_L4.txt
BankAccountv2;P0232;L4;EdgeOmission;16;14;2;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0232_L4.txt
BankAccountv2;P0233;L4;EdgeOmission;19;16;3;84.21;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0233_L4.txt
BankAccountv2;P0234;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0234_L4.txt
BankAccountv2;P0235;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0235_L4.txt
BankAccountv2;P0236;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0236_L4.txt
BankAccountv2;P0237;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0237_L4.txt
BankAccountv2;P0238;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0238_L4.txt
BankAccountv2;P0239;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0239_L4.txt
BankAccountv2;P0240;L4;EdgeOmission;27;24;3;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0240_L4.txt
BankAccountv2;P0241;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0241_L4.txt
BankAccountv2;P0242;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0242_L4.txt
BankAccountv2;P0243;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0243_L4.txt
BankAccountv2;P0244;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0244_L4.txt
BankAccountv2;P0245;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0245_L4.txt
BankAccountv2;P0246;L4;EdgeOmission;21;18;3;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0246_L4.txt
BankAccountv2;P0247;L4;EdgeOmission;30;27;3;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0247_L4.txt
BankAccountv2;P0248;L4;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0248_L4.txt
BankAccountv2;P0249;L4;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0249_L4.txt
BankAccountv2;P0250;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0250_L4.txt
BankAccountv2;P0251;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0251_L4.txt
BankAccountv2;P0252;L4;EdgeOmission;26;24;2;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0252_L4.txt
BankAccountv2;P0253;L4;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0253_L4.txt
BankAccountv2;P0254;L4;EdgeOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0254_L4.txt
BankAccountv2;P0255;L4;EdgeOmission;22;21;1;95.45;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0255_L4.txt
BankAccountv2;P0256;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0256_L4.txt
BankAccountv2;P0257;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0257_L4.txt
BankAccountv2;P0258;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0258_L4.txt
BankAccountv2;P0259;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0259_L4.txt
BankAccountv2;P0260;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0260_L4.txt
BankAccountv2;P0261;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0261_L4.txt
BankAccountv2;P0262;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0262_L4.txt
BankAccountv2;P0263;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0263_L4.txt
BankAccountv2;P0264;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0264_L4.txt
BankAccountv2;P0265;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0265_L4.txt
BankAccountv2;P0266;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0266_L4.txt
BankAccountv2;P0267;L4;EdgeOmission;27;24;3;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0267_L4.txt
BankAccountv2;P0268;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0268_L4.txt
BankAccountv2;P0269;L4;EdgeOmission;20;19;1;95.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0269_L4.txt
BankAccountv2;P0270;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0270_L4.txt
BankAccountv2;P0271;L4;EdgeOmission;24;21;3;87.5;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0271_L4.txt
BankAccountv2;P0272;L4;EdgeOmission;17;15;2;88.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0272_L4.txt
BankAccountv2;P0273;L4;EdgeOmission;18;16;2;88.89;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0273_L4.txt
BankAccountv2;P0274;L4;EdgeOmission;21;18;3;85.71;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0274_L4.txt
BankAccountv2;P0275;L4;EdgeOmission;21;19;2;90.48;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0275_L4.txt
BankAccountv2;P0276;L4;EdgeOmission;22;20;2;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0276_L4.txt
BankAccountv2;P0277;L4;EdgeOmission;18;17;1;94.44;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0277_L4.txt
BankAccountv2;P0278;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0278_L4.txt
BankAccountv2;P0279;L4;EdgeOmission;22;20;2;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0279_L4.txt
BankAccountv2;P0280;L4;EdgeOmission;26;23;3;88.46;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0280_L4.txt
BankAccountv2;P0281;L4;EdgeOmission;29;26;3;89.66;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0281_L4.txt
BankAccountv2;P0282;L4;EdgeOmission;21;20;1;95.24;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0282_L4.txt
BankAccountv2;P0283;L4;EdgeOmission;22;21;1;95.45;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0283_L4.txt
BankAccountv2;P0284;L4;EdgeOmission;25;23;2;92.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0284_L4.txt
BankAccountv2;P0285;L4;EdgeOmission;26;23;3;88.46;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0285_L4.txt
BankAccountv2;P0286;L4;EdgeOmission;19;17;2;89.47;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0286_L4.txt
BankAccountv2;P0287;L4;EdgeOmission;20;18;2;90.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0287_L4.txt
BankAccountv2;P0288;L4;EdgeOmission;23;20;3;86.96;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0288_L4.txt
BankAccountv2;P0289;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0289_L4.txt
BankAccountv2;P0290;L4;EdgeOmission;22;20;2;90.91;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0290_L4.txt
BankAccountv2;P0291;L4;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0291_L4.txt
BankAccountv2;P0292;L4;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0292_L4.txt
BankAccountv2;P0293;L4;EdgeOmission;19;18;1;94.74;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0293_L4.txt
BankAccountv2;P0294;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0294_L4.txt
BankAccountv2;P0295;L4;EdgeOmission;26;24;2;92.31;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0295_L4.txt
BankAccountv2;P0296;L4;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0296_L4.txt
BankAccountv2;P0297;L4;EdgeOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0297_L4.txt
BankAccountv2;P0298;L4;EdgeOmission;22;21;1;95.45;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0298_L4.txt
BankAccountv2;P0299;L4;EdgeOmission;23;21;2;91.3;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0299_L4.txt
BankAccountv2;P0300;L4;EdgeOmission;16;15;1;93.75;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0300_L4.txt
BankAccountv2;P0301;L4;EdgeOmission;17;16;1;94.12;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L4/P0301_L4.txt
