SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0086;L3;EdgeOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0086_L3.txt
BankAccountv2;P0087;L3;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0087_L3.txt
BankAccountv2;P0088;L3;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0088_L3.txt
BankAccountv2;P0089;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0089_L3.txt
BankAccountv2;P0090;L3;EdgeOmission;11;11;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0090_L3.txt
BankAccountv2;P0091;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0091_L3.txt
BankAccountv2;P0092;L3;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0092_L3.txt
BankAccountv2;P0093;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0093_L3.txt
BankAccountv2;P0094;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0094_L3.txt
BankAccountv2;P0095;L3;EdgeOmission;10;10;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0095_L3.txt
BankAccountv2;P0096;L3;EdgeOmission;11;11;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0096_L3.txt
BankAccountv2;P0097;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0097_L3.txt
BankAccountv2;P0098;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0098_L3.txt
BankAccountv2;P0099;L3;EdgeOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0099_L3.txt
BankAccountv2;P0100;L3;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0100_L3.txt
BankAccountv2;P0101;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0101_L3.txt
BankAccountv2;P0102;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0102_L3.txt
BankAccountv2;P0103;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0103_L3.txt
BankAccountv2;P0104;L3;EdgeOmission;11;11;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0104_L3.txt
BankAccountv2;P0105;L3;EdgeOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0105_L3.txt
BankAccountv2;P0106;L3;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0106_L3.txt
BankAccountv2;P0107;L3;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0107_L3.txt
